********************************************************************************
Field Output Report, written Sun Apr 16 07:17:02 2023

Source 1
---------

   ODB: C:/Temp/ZZ_displacement.odb
   Step: Loading_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Centroidal values from source 1

Output sorted by column "Element Label".

Field Output reported at element centroid for region: PART-1-1.Region_1

         Element         S.Mises     S.Max. Prin  S.Max. Prin(a)     S.Mid. Prin     S.Min. Prin        S.Tresca      S.Pressure     S.Third Inv           S.S11           S.S22           S.S33           S.S12           S.S13           S.S23
           Label          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               1    1.23891E+007    1.31949E+007    1.31949E+007    1.49120E+006    2.18663E+005    1.29762E+007   -4.96825E+006    1.22407E+007    2.37618E+005    1.47405E+006    1.31931E+007    1.53674E+005    2.55826E+004   -1.43615E+005
               2    1.36844E+007    1.40553E+007    1.40553E+007    8.64025E+005   -7.39851E+004    1.41293E+007   -4.94845E+006    1.36118E+007   -7.37886E+004    8.65991E+005    1.40532E+007    1.21503E+004    2.14101E+004   -1.67642E+005
               3    1.46975E+007    1.49496E+007    1.49496E+007    4.10669E+005    9.84954E+004    1.48511E+007   -5.15293E+006    1.46901E+007    1.06253E+005    4.04462E+005    1.49481E+007    4.81597E+004    2.78622E+004   -1.47715E+005
               4    1.55911E+007    1.55976E+007    1.55976E+007    2.12179E+004   -8.17414E+003    1.56058E+007   -5.20356E+006    1.55911E+007   -2.01675E+003    1.60109E+004    1.55967E+007    1.16829E+004    3.10312E+004   -1.17695E+005
               5    1.24406E+007    1.32633E+007    1.32633E+007    1.53403E+006    2.16274E+005    1.30470E+007   -5.00453E+006    1.22821E+007    2.38640E+005    1.52949E+006    1.32455E+007    1.67490E+005    5.56352E+004   -4.54988E+005
               6    1.38090E+007    1.41582E+007    1.41582E+007    8.80267E+005   -1.26824E+005    1.42850E+007   -4.97055E+006    1.37261E+007   -1.26492E+005    8.98146E+005    1.41400E+007    1.28013E+004    4.29910E+004   -4.89690E+005
               7    1.48305E+007    1.50624E+007    1.50624E+007    4.25323E+005    4.57861E+004    1.50166E+007   -5.17783E+006    1.48195E+007    5.31852E+004    4.32031E+005    1.50483E+007    5.07371E+004    4.36580E+004   -4.52410E+005
               8    1.57657E+007    1.57350E+007    1.57350E+007    2.62455E+004   -8.70743E+004    1.58221E+007   -5.22473E+006    1.57648E+007   -8.56229E+004    3.29231E+004    1.57269E+007    1.14653E+004    3.85554E+004   -3.55231E+005
