********************************************************************************
Field Output Report, written Sun Apr 23 09:59:52 2023

Source 1
---------

   ODB: E:/Project/ZZ_displacement.odb
   Step: Loading_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Centroidal values from source 1

Output sorted by column "Element Label".

Field Output reported at element centroid for region: PART-1-1.Region_2

         Element     E.Max. Prin  E.Max. Prin(a)     E.Mid. Prin     E.Min. Prin           E.E11           E.E22           E.E33           E.E12           E.E13           E.E23
           Label          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            4721     19.8883E-03     19.8883E-03     428.601E-06    -4.06950E-03    -231.292E-06    -1.25515E-03     17.7339E-03     3.28684E-03     221.405E-06    -13.4718E-03
            4722     18.0170E-03     18.0170E-03    -40.7818E-06    -4.28726E-03    -149.814E-06    -1.11712E-03     14.9559E-03     1.46896E-03     8.26910E-06    -15.2949E-03
            4723     16.1879E-03     16.1879E-03     41.3076E-06    -4.44946E-03     22.4978E-06    -741.470E-06     12.4987E-03     654.647E-06     8.92295E-06    -15.8028E-03
            4724     13.9156E-03     13.9156E-03     159.537E-06    -4.30781E-03     158.895E-06    -229.462E-06     9.83793E-03     181.761E-06    -58.1797E-06    -15.1886E-03
            4725     10.5045E-03     10.5045E-03     246.597E-06    -1.15589E-03     231.138E-06     138.515E-06     9.22553E-03     253.981E-06     164.073E-06    -7.28176E-03
            4726     9.52477E-03     9.52477E-03     235.562E-06    -91.2127E-06     141.888E-06     131.470E-06     9.39576E-03     271.005E-06     236.438E-06    -2.19209E-03
            4727     11.9033E-03     11.9033E-03     469.681E-06    -1.26192E-03     282.490E-06     312.396E-06     10.5162E-03     1.04830E-03     260.538E-06    -8.01885E-03
            4728     10.2769E-03     10.2769E-03     720.653E-06    -93.7680E-06     270.191E-06     508.259E-06     10.1254E-03     780.282E-06     286.616E-06    -2.42635E-03
            4729     13.1254E-03     13.1254E-03     1.16974E-03    -1.51538E-03     391.765E-06     415.113E-06     11.9729E-03     2.41650E-03     429.554E-06    -7.64894E-03
            4730     10.5496E-03     10.5496E-03     1.64724E-03    -154.202E-06     502.014E-06     1.08468E-03     10.4559E-03     1.70744E-03     347.937E-06    -1.87486E-03
            4731     13.7484E-03     13.7484E-03     2.70684E-03    -1.91684E-03     568.412E-06     997.846E-06     12.9722E-03     4.63241E-03     479.818E-06    -6.25779E-03
            4732     10.8699E-03     10.8699E-03     2.26030E-03    -242.399E-06     717.909E-06     1.37873E-03     10.7912E-03     2.43196E-03     132.854E-06    -1.72679E-03
            4733     11.4111E-03     11.4111E-03     2.35551E-03    -267.792E-06     715.639E-06     1.42063E-03     11.3625E-03     2.55068E-03    -79.6881E-06    -1.37072E-03
            4734     12.6868E-03     12.6868E-03     1.16360E-03    -142.713E-06     331.080E-06     730.597E-06     12.6460E-03     1.27439E-03    -319.403E-06    -1.34257E-03
            4735     13.8258E-03     13.8258E-03     3.59682E-03    -1.97219E-03     841.545E-06     1.18395E-03     13.4249E-03     5.63075E-03     147.764E-06    -4.42199E-03
            4736     14.6240E-03     14.6240E-03     1.72481E-03    -910.205E-06     521.294E-06     484.046E-06     14.4333E-03     2.69093E-03    -411.112E-06    -3.20457E-03
            4737     17.4787E-03     17.4787E-03     2.27730E-03    -1.67836E-03     267.995E-06     680.154E-06     17.1295E-03     4.02529E-03    -207.470E-06    -4.78146E-03
            4738     21.6859E-03     21.6859E-03     2.20984E-03    -2.38247E-03     10.5032E-06     337.893E-06     21.1649E-03     4.63716E-03     46.0672E-06    -6.63611E-03
            4739     26.4090E-03     26.4090E-03     2.01310E-03    -2.49868E-03    -180.027E-06     94.7286E-06     26.0087E-03     4.51256E-03     257.208E-06    -6.48408E-03
            4740     30.9163E-03     30.9163E-03     1.59877E-03    -2.33126E-03    -274.527E-06    -115.096E-06     30.5734E-03     3.90595E-03     394.065E-06    -6.52371E-03
            4741     18.2870E-03     18.2870E-03     4.07408E-03    -4.14359E-03     46.8256E-06     683.056E-06     17.4876E-03     8.29258E-03     517.550E-06    -7.39994E-03
            4742     23.2955E-03     23.2955E-03     4.05837E-03    -5.05298E-03    -440.262E-06    -4.14115E-06     22.7453E-03     9.12847E-03     584.789E-06    -7.11413E-03
            4743     27.5381E-03     27.5381E-03     3.82119E-03    -5.21840E-03    -739.860E-06    -263.370E-06     27.1441E-03     9.03235E-03     595.051E-06    -6.60168E-03
            4744     32.2558E-03     32.2558E-03     3.10674E-03    -4.95822E-03    -824.570E-06    -735.561E-06     31.9644E-03     8.05170E-03     492.841E-06    -6.19500E-03
            4745     33.4259E-03     33.4259E-03     619.931E-06    -3.47212E-03    -633.018E-06    -2.05437E-03     33.2611E-03     3.80043E-03    -263.760E-06    -4.80685E-03
            4746     29.5720E-03     29.5720E-03     760.728E-06    -3.90429E-03    -683.951E-06    -2.02748E-03     29.1399E-03     4.35551E-03    -84.6780E-06    -7.36558E-03
            4747     25.7868E-03     25.7868E-03     877.852E-06    -3.99697E-03    -594.928E-06    -1.85161E-03     25.1142E-03     4.52043E-03     87.4440E-06    -8.59979E-03
            4748     22.3982E-03     22.3982E-03     989.147E-06    -3.94924E-03    -343.445E-06    -1.35516E-03     21.1367E-03     4.48105E-03     118.591E-06    -10.9080E-03
            4749     8.72824E-03     8.72824E-03     57.1419E-06    -299.730E-06     51.3041E-06    -208.778E-06     8.64313E-03    -110.327E-06     145.735E-06    -1.73708E-03
