********************************************************************************
Field Output Report, written Sun Apr 16 07:17:23 2023

Source 1
---------

   ODB: C:/Temp/ZZ_displacement.odb
   Step: Loading_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Centroidal values from source 1

Output sorted by column "Element Label".

Field Output reported at element centroid for region: PART-1-1.Region_2

         Element         S.Mises     S.Max. Prin  S.Max. Prin(a)     S.Mid. Prin     S.Min. Prin        S.Tresca      S.Pressure     S.Third Inv           S.S11           S.S22           S.S33           S.S12           S.S13           S.S23
           Label          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            4721    7.04551E+006    6.58291E+006    6.58291E+006    5.10624E+005   -1.14203E+006    7.72494E+006   -1.98383E+006    6.58789E+006    4.07351E+005   -9.64544E+005    6.50869E+006   -5.17451E+005    5.59404E+005   -3.73449E+005
            4722    6.19483E+006    5.68973E+006    5.68973E+006    4.82430E+005   -1.16116E+006    6.85088E+006   -1.67033E+006    5.67235E+006    3.76224E+005   -8.36812E+005    5.47159E+006   -5.40635E+005    3.83036E+005   -1.07143E+006
            4723    5.44871E+006    5.13447E+006    5.13447E+006    5.22804E+005   -8.77813E+005    6.01229E+006   -1.59315E+006    5.01916E+006    4.13388E+005   -2.94431E+005    4.66051E+006   -5.52601E+005    3.29872E+005   -1.51665E+006
            4724    4.68768E+006    4.56340E+006    4.56340E+006    5.59772E+005   -5.93178E+005    5.15658E+006   -1.51000E+006    4.35118E+006    4.23496E+005    2.99571E+005    3.80693E+006   -5.59373E+005    2.46848E+005   -1.72922E+006
            4725    3.92418E+006    3.85929E+006    3.85929E+006    9.23512E+004   -2.05185E+005    4.06448E+006   -1.24882E+006    3.89868E+006    4.29220E+004    1.73850E+004    3.68615E+006   -1.37252E+005    9.75998E+004   -8.05662E+005
            4726    4.23566E+006    4.26655E+006    4.26655E+006    7.11086E+004   -8.20396E+003    4.27476E+006   -1.44315E+006    4.23398E+006    5.58933E+004    2.33528E+004    4.25021E+006   -3.83058E+004    9.38321E+004   -2.45038E+005
            4727    4.31466E+006    4.12428E+006    4.12428E+006    2.79974E+004   -3.79803E+005    4.50408E+006   -1.25749E+006    4.27098E+006    7.44696E+003   -2.95741E+005    4.06076E+006   -1.07727E+005    1.00659E+005   -5.16668E+005
            4728    4.40734E+006    4.37601E+006    4.37601E+006    6.12131E+004   -1.18389E+005    4.49440E+006   -1.43961E+006    4.39910E+006    4.84821E+004   -1.02990E+005    4.37334E+006   -5.01918E+004    8.71891E+004   -6.28649E+004
