1,2.19E-04,-2.39E-06,-6.20E-07,2.14E-05,2.55E-03,2.31E-05
2,1.95E-04,-5.46E-06,-1.02E-07,-3.40E-06,2.67E-03,2.22E-05
3,1.75E-04,-6.27E-07,8.03E-07,2.84E-06,2.76E-03,1.86E-05
4,1.69E-04,-1.41E-06,1.42E-06,-3.33E-06,2.81E-03,1.33E-05
5,6.66E-04,-9.78E-06,1.38E-06,6.89E-05,2.55E-03,1.63E-05
6,5.92E-04,-1.55E-05,4.18E-06,-6.26E-06,2.65E-03,1.51E-05
7,5.35E-04,-3.28E-06,7.07E-06,1.19E-05,2.74E-03,1.50E-05
8,5.20E-04,-3.82E-06,8.03E-06,-7.54E-06,2.79E-03,1.01E-05
9,1.12E-03,-2.14E-05,-4.94E-06,1.16E-04,2.54E-03,5.04E-06
10,9.97E-04,-2.67E-05,2.95E-09,-4.14E-06,2.64E-03,4.28E-06
11,9.06E-04,-7.05E-06,5.76E-06,2.15E-05,2.73E-03,1.20E-05
12,8.79E-04,-7.17E-06,9.05E-06,-8.50E-06,2.78E-03,7.26E-06
13,1.60E-03,-4.16E-05,-1.64E-05,1.72E-04,2.52E-03,-2.55E-05
14,1.44E-03,-3.76E-05,-5.66E-06,1.08E-05,2.60E-03,-1.96E-05
15,1.32E-03,-1.53E-05,2.17E-06,4.03E-05,2.66E-03,-4.09E-06
16,1.29E-03,-1.20E-05,5.50E-06,-4.04E-06,2.69E-03,-4.51E-06
17,2.11E-03,-7.01E-05,-4.65E-05,2.18E-04,2.54E-03,-6.49E-05
18,1.90E-03,-5.41E-05,-2.37E-05,3.88E-05,2.61E-03,-4.46E-05
19,1.77E-03,-2.69E-05,-8.13E-06,6.40E-05,2.67E-03,-1.48E-05
20,1.74E-03,-1.95E-05,1.28E-06,1.57E-05,2.71E-03,-1.08E-05
21,2.67E-03,-1.10E-04,-9.56E-05,2.91E-04,2.48E-03,-1.47E-04
22,2.46E-03,-7.81E-05,-6.28E-05,7.56E-05,2.50E-03,-1.03E-04
23,2.35E-03,-5.09E-05,-5.04E-05,9.50E-05,2.53E-03,-6.40E-05
24,2.34E-03,-3.49E-05,-4.63E-05,3.00E-05,2.55E-03,-4.80E-05
25,3.23E-03,-1.75E-04,-1.69E-04,2.81E-04,2.54E-03,-2.53E-04
26,3.07E-03,-1.23E-04,-1.07E-04,1.69E-04,2.69E-03,-1.60E-04
27,3.00E-03,-8.04E-05,-7.55E-05,1.87E-04,2.73E-03,-8.96E-05
28,3.00E-03,-5.43E-05,-5.58E-05,1.31E-04,2.78E-03,-5.64E-05
29,4.79E-03,-1.71E-04,-5.48E-04,4.19E-05,2.17E-03,-4.07E-04
30,4.63E-03,-2.24E-04,-5.01E-04,3.89E-05,2.12E-03,-4.92E-04
31,4.49E-03,-2.89E-04,-4.63E-04,2.68E-05,2.05E-03,-5.65E-04
32,4.44E-03,-3.75E-04,-4.41E-04,-8.41E-05,1.93E-03,-6.50E-04
33,3.35E-04,-4.11E-05,-5.07E-06,4.34E-07,2.27E-03,-8.54E-07
34,1.01E-03,-1.21E-04,-1.95E-05,-7.38E-07,2.27E-03,-4.06E-05
35,1.66E-03,-1.95E-04,-4.56E-05,-5.36E-06,2.26E-03,-1.16E-04
36,2.29E-03,-2.55E-04,-8.76E-05,-1.23E-05,2.24E-03,-2.14E-04
37,2.91E-03,-3.07E-04,-1.50E-04,-2.98E-05,2.20E-03,-3.29E-04
38,3.52E-03,-3.54E-04,-2.38E-04,-8.27E-05,2.15E-03,-4.59E-04
39,4.10E-03,-4.03E-04,-3.51E-04,-1.76E-04,2.02E-03,-6.09E-04
40,4.95E-03,-1.30E-04,-6.00E-04,2.85E-05,2.18E-03,-2.97E-04
41,5.06E-03,-1.01E-04,-6.36E-04,1.66E-05,2.19E-03,-1.58E-04
42,5.10E-03,-9.08E-05,-6.50E-04,-7.34E-07,2.19E-03,-3.53E-06
43,5.08E-03,-1.02E-04,-6.44E-04,-1.90E-05,2.18E-03,1.55E-04
44,5.00E-03,-1.31E-04,-6.16E-04,-2.90E-05,2.16E-03,3.01E-04
45,4.88E-03,-1.77E-04,-5.75E-04,-3.75E-05,2.13E-03,4.23E-04
46,4.74E-03,-2.34E-04,-5.31E-04,-2.19E-05,2.08E-03,5.19E-04
47,4.63E-03,-3.02E-04,-5.00E-04,-1.42E-05,2.01E-03,6.05E-04
48,4.64E-03,-3.82E-04,-5.01E-04,1.69E-04,1.84E-03,7.08E-04
49,3.04E-03,-4.22E-05,-4.48E-05,1.01E-04,2.80E-03,-2.94E-05
50,2.35E-03,-2.72E-05,-4.76E-05,2.64E-05,2.55E-03,-2.87E-05
