4721,-2.31E-04,-1.26E-03,1.77E-02,3.29E-03,2.21E-04,-1.35E-02
4722,-1.50E-04,-1.12E-03,1.50E-02,1.47E-03,8.27E-06,-1.53E-02
4723,2.25E-05,-7.41E-04,1.25E-02,6.55E-04,8.92E-06,-1.58E-02
4724,1.59E-04,-2.29E-04,9.84E-03,1.82E-04,-5.82E-05,-1.52E-02
4725,2.31E-04,1.39E-04,9.23E-03,2.54E-04,1.64E-04,-7.28E-03
4726,1.42E-04,1.31E-04,9.40E-03,2.71E-04,2.36E-04,-2.19E-03
4727,2.82E-04,3.12E-04,1.05E-02,1.05E-03,2.61E-04,-8.02E-03
4728,2.70E-04,5.08E-04,1.01E-02,7.80E-04,2.87E-04,-2.43E-03
4729,3.92E-04,4.15E-04,1.20E-02,2.42E-03,4.30E-04,-7.65E-03
4730,5.02E-04,1.08E-03,1.05E-02,1.71E-03,3.48E-04,-1.87E-03
4731,5.68E-04,9.98E-04,1.30E-02,4.63E-03,4.80E-04,-6.26E-03
4732,7.18E-04,1.38E-03,1.08E-02,2.43E-03,1.33E-04,-1.73E-03
4733,7.16E-04,1.42E-03,1.14E-02,2.55E-03,-7.97E-05,-1.37E-03
4734,3.31E-04,7.31E-04,1.26E-02,1.27E-03,-3.19E-04,-1.34E-03
4735,8.42E-04,1.18E-03,1.34E-02,5.63E-03,1.48E-04,-4.42E-03
4736,5.21E-04,4.84E-04,1.44E-02,2.69E-03,-4.11E-04,-3.20E-03
4737,2.68E-04,6.80E-04,1.71E-02,4.03E-03,-2.07E-04,-4.78E-03
4738,1.05E-05,3.38E-04,2.12E-02,4.64E-03,4.61E-05,-6.64E-03
4739,-1.80E-04,9.47E-05,2.60E-02,4.51E-03,2.57E-04,-6.48E-03
4740,-2.75E-04,-1.15E-04,3.06E-02,3.91E-03,3.94E-04,-6.52E-03
4741,4.68E-05,6.83E-04,1.75E-02,8.29E-03,5.18E-04,-7.40E-03
4742,-4.40E-04,-4.14E-06,2.27E-02,9.13E-03,5.85E-04,-7.11E-03
4743,-7.40E-04,-2.63E-04,2.71E-02,9.03E-03,5.95E-04,-6.60E-03
4744,-8.25E-04,-7.36E-04,3.20E-02,8.05E-03,4.93E-04,-6.20E-03
4745,-6.33E-04,-2.05E-03,3.33E-02,3.80E-03,-2.64E-04,-4.81E-03
4746,-6.84E-04,-2.03E-03,2.91E-02,4.36E-03,-8.47E-05,-7.37E-03
4747,-5.95E-04,-1.85E-03,2.51E-02,4.52E-03,8.74E-05,-8.60E-03
4748,-3.43E-04,-1.36E-03,2.11E-02,4.48E-03,1.19E-04,-1.09E-02
4749,5.13E-05,-2.09E-04,8.64E-03,-1.10E-04,1.46E-04,-1.74E-03
4750,2.09E-04,-3.53E-05,8.00E-03,-2.56E-04,8.26E-05,-5.88E-03
4751,2.82E-04,4.13E-04,7.16E-03,-1.26E-04,-6.06E-05,-1.30E-02
4752,5.31E-06,-4.89E-04,8.02E-03,-3.60E-04,9.08E-05,-1.14E-03
4753,2.05E-04,-1.53E-04,6.98E-03,-5.77E-04,3.43E-05,-3.80E-03
4754,3.72E-04,1.02E-03,4.82E-03,-2.67E-04,-6.66E-05,-8.89E-03
4755,-1.67E-05,-6.49E-04,7.65E-03,-4.86E-04,2.27E-05,-3.82E-04
4756,2.08E-04,-2.23E-04,6.41E-03,-7.21E-04,1.67E-05,-1.32E-03
4757,4.23E-04,1.42E-03,3.42E-03,-3.28E-04,-1.85E-05,-3.18E-03
4758,-2.98E-04,-2.02E-04,3.18E-02,-3.84E-03,4.30E-04,6.27E-03
4759,-8.40E-04,-8.33E-04,3.29E-02,-7.75E-03,4.29E-04,5.88E-03
4760,-6.30E-04,-2.04E-03,3.39E-02,-3.61E-03,-3.33E-04,4.75E-03
4761,-3.31E-04,-4.85E-04,3.60E-02,-2.76E-03,4.94E-04,5.03E-03
4762,-7.89E-04,-1.23E-03,3.72E-02,-5.69E-03,2.13E-04,4.46E-03
4763,-4.99E-04,-1.54E-03,3.73E-02,-2.59E-03,-4.83E-04,2.39E-03
4764,-3.45E-04,-7.05E-04,3.90E-02,-1.39E-03,5.25E-04,2.60E-03
4765,-7.18E-04,-1.51E-03,4.01E-02,-2.91E-03,3.49E-05,2.29E-03
4766,-3.73E-04,-9.08E-04,3.97E-02,-1.27E-03,-5.40E-04,9.26E-04
4767,-3.50E-04,-7.78E-04,3.99E-02,1.82E-04,5.37E-04,-3.12E-04
4768,-6.91E-04,-1.60E-03,4.10E-02,3.22E-04,-8.85E-06,-2.27E-04
4769,-3.27E-04,-6.56E-04,4.05E-02,1.48E-04,-5.36E-04,-1.47E-04
4770,-3.52E-04,-6.69E-04,3.84E-02,1.70E-03,5.34E-04,-3.28E-03
4771,-7.33E-04,-1.49E-03,3.96E-02,3.50E-03,9.38E-05,-2.75E-03
4772,-3.81E-04,-9.49E-04,3.95E-02,1.55E-03,-4.96E-04,-1.02E-03
4773,-3.35E-04,-4.23E-04,3.50E-02,3.01E-03,5.01E-04,-5.35E-03
4774,-8.05E-04,-1.15E-03,3.63E-02,6.19E-03,2.92E-04,-4.83E-03
4775,-5.08E-04,-1.56E-03,3.69E-02,2.81E-03,-4.37E-04,-2.83E-03
4776,2.83E-04,4.14E-04,7.15E-03,-1.27E-04,5.21E-05,1.30E-02
4777,2.09E-04,-3.83E-05,7.99E-03,-2.57E-04,-8.50E-05,5.83E-03
4778,5.07E-05,-2.13E-04,8.63E-03,-1.13E-04,-1.45E-04,1.73E-03
4779,3.72E-04,1.03E-03,4.81E-03,-2.68E-04,6.49E-05,8.88E-03
4780,2.06E-04,-1.61E-04,6.99E-03,-5.78E-04,-2.83E-05,3.79E-03
4781,5.41E-06,-4.91E-04,8.01E-03,-3.59E-04,-9.07E-05,1.14E-03
4782,4.23E-04,1.42E-03,3.42E-03,-3.27E-04,2.14E-05,3.16E-03
4783,2.09E-04,-2.27E-04,6.42E-03,-7.21E-04,-2.26E-06,1.36E-03
4784,-1.65E-05,-6.47E-04,7.65E-03,-4.84E-04,-2.41E-05,3.83E-04
4785,6.45E-04,1.50E-03,1.10E-02,-2.16E-03,1.02E-05,1.03E-03
4786,5.68E-04,1.37E-03,1.07E-02,-1.87E-03,2.04E-04,1.26E-03
4787,4.11E-04,1.06E-03,1.03E-02,-1.36E-03,3.01E-04,1.38E-03
4788,2.49E-04,6.38E-04,9.91E-03,-8.01E-04,3.17E-04,1.38E-03
4789,1.21E-04,2.01E-04,9.36E-03,-3.26E-04,2.53E-04,1.33E-03
4790,1.06E-03,1.15E-03,1.20E-02,-4.01E-03,1.26E-04,3.42E-03
4791,9.45E-04,1.04E-03,1.14E-02,-3.21E-03,3.24E-04,3.95E-03
4792,7.00E-04,7.41E-04,1.09E-02,-2.09E-03,3.87E-04,4.34E-03
4793,4.51E-04,4.11E-04,1.02E-02,-1.07E-03,3.24E-04,4.55E-03
4794,2.58E-04,1.47E-04,9.33E-03,-3.51E-04,2.42E-04,4.16E-03
4795,6.25E-04,9.90E-04,1.40E-02,-6.23E-03,2.58E-04,5.95E-03
4796,5.01E-04,7.01E-04,1.32E-02,-4.61E-03,3.80E-04,7.05E-03
4797,3.76E-04,3.72E-04,1.21E-02,-2.77E-03,2.89E-04,8.15E-03
4798,3.05E-04,2.74E-04,1.07E-02,-1.40E-03,1.95E-04,8.28E-03
4799,2.51E-04,1.16E-04,9.38E-03,-4.13E-04,9.94E-05,7.56E-03
4800,-2.63E-04,2.10E-04,1.81E-02,-6.90E-03,6.78E-04,9.24E-03
4801,-2.44E-04,-2.27E-04,1.62E-02,-4.42E-03,5.65E-04,1.14E-02
4802,-1.27E-04,-2.19E-04,1.39E-02,-2.53E-03,3.43E-04,1.26E-02
4803,2.08E-05,-1.05E-04,1.17E-02,-1.26E-03,1.82E-04,1.26E-02
4804,1.61E-04,5.48E-05,9.55E-03,-3.89E-04,4.69E-05,1.18E-02
4805,1.02E-04,-5.67E-04,1.06E-02,-2.80E-04,-5.39E-05,1.72E-02
4806,-8.74E-05,-1.35E-03,1.39E-02,-7.12E-04,-9.84E-05,1.76E-02
4807,-2.79E-04,-1.87E-03,1.69E-02,-1.29E-03,-5.80E-05,1.68E-02
4808,-4.79E-04,-2.18E-03,1.96E-02,-2.18E-03,-9.66E-05,1.51E-02
4809,-6.02E-04,-2.25E-03,2.28E-02,-3.83E-03,4.54E-05,1.26E-02
4810,-6.77E-04,-2.11E-03,2.61E-02,-4.55E-03,1.22E-05,9.53E-03
4811,-7.11E-04,-2.18E-03,2.99E-02,-4.28E-03,-1.09E-04,6.85E-03
4812,-7.85E-04,-4.69E-04,2.84E-02,-8.91E-03,6.18E-04,6.79E-03
4813,-2.03E-04,5.90E-05,2.70E-02,-4.51E-03,2.96E-04,6.94E-03
4814,-5.68E-04,-2.32E-05,2.35E-02,-9.19E-03,6.97E-04,7.60E-03
4815,-3.93E-05,4.15E-04,2.24E-02,-4.76E-03,9.83E-05,6.42E-03
4816,1.19E-04,3.39E-04,1.89E-02,-4.24E-03,-7.40E-05,5.33E-03
4817,2.75E-04,4.90E-04,1.58E-02,-3.01E-03,-2.59E-04,4.15E-03
4818,4.46E-04,4.88E-04,1.37E-02,-1.78E-03,-4.59E-04,2.38E-03
4819,2.69E-04,5.84E-04,1.27E-02,-8.90E-04,-3.43E-04,9.04E-04
4820,-5.47E-06,6.64E-04,1.87E-02,-8.28E-03,3.82E-04,6.52E-03
4821,6.06E-04,1.05E-03,1.47E-02,-6.41E-03,-3.58E-06,4.54E-03
4822,9.83E-04,1.09E-03,1.26E-02,-3.94E-03,-1.24E-04,2.55E-03
4823,5.97E-04,1.34E-03,1.16E-02,-2.00E-03,-1.71E-04,9.00E-04
4824,7.18E-04,1.38E-03,1.08E-02,2.43E-03,-1.33E-04,1.72E-03
4825,5.00E-04,1.08E-03,1.05E-02,1.70E-03,-3.48E-04,1.88E-03
4826,2.66E-04,4.95E-04,1.01E-02,7.63E-04,-2.86E-04,2.42E-03
4827,1.39E-04,1.21E-04,9.37E-03,2.60E-04,-2.34E-04,2.18E-03
4828,5.69E-04,9.96E-04,1.30E-02,4.62E-03,-4.80E-04,6.27E-03
4829,3.92E-04,4.16E-04,1.20E-02,2.40E-03,-4.31E-04,7.65E-03
4830,2.80E-04,3.15E-04,1.05E-02,1.03E-03,-2.62E-04,7.99E-03
4831,2.29E-04,1.37E-04,9.21E-03,2.44E-04,-1.69E-04,7.24E-03
4832,1.60E-04,-2.27E-04,9.83E-03,1.76E-04,4.92E-05,1.52E-02
4833,2.37E-05,-7.42E-04,1.25E-02,6.44E-04,-1.60E-05,1.58E-02
4834,-1.49E-04,-1.12E-03,1.49E-02,1.46E-03,-1.41E-05,1.53E-02
4835,-2.31E-04,-1.25E-03,1.77E-02,3.28E-03,-2.21E-04,1.35E-02
4836,-3.42E-04,-1.36E-03,2.11E-02,4.45E-03,-1.16E-04,1.09E-02
4837,-5.93E-04,-1.86E-03,2.51E-02,4.50E-03,-7.96E-05,8.62E-03
4838,-6.83E-04,-2.03E-03,2.92E-02,4.35E-03,9.15E-05,7.34E-03
4839,-6.32E-04,-2.06E-03,3.33E-02,3.80E-03,2.66E-04,4.83E-03
4840,-8.22E-04,-7.31E-04,3.20E-02,8.04E-03,-4.93E-04,6.21E-03
