1,8.50E-06,2.98E-05,-9.50E-07,1.02E-05,7.87E-04,1.36E-03
2,9.49E-06,1.78E-05,-5.20E-07,-7.30E-06,5.10E-04,1.27E-03
3,3.77E-06,1.56E-05,-3.95E-07,2.97E-06,3.06E-04,1.30E-03
4,3.37E-06,8.85E-06,2.01E-07,-3.69E-06,1.87E-04,1.27E-03
5,2.80E-05,8.27E-05,-2.47E-06,2.65E-05,7.75E-04,1.31E-03
6,2.84E-05,5.47E-05,-1.90E-06,-2.09E-05,5.04E-04,1.24E-03
7,1.24E-05,4.37E-05,-1.07E-06,6.41E-06,3.06E-04,1.27E-03
8,1.04E-05,2.85E-05,3.92E-07,-1.06E-05,1.88E-04,1.24E-03
9,5.19E-05,1.27E-04,-4.87E-06,3.35E-05,7.52E-04,1.23E-03
10,4.65E-05,8.60E-05,-2.84E-06,-2.96E-05,4.92E-04,1.19E-03
11,2.24E-05,7.10E-05,-1.11E-06,6.91E-06,3.07E-04,1.22E-03
12,1.76E-05,4.59E-05,4.80E-07,-1.51E-05,1.90E-04,1.19E-03
13,8.26E-05,1.52E-04,-6.26E-06,2.96E-05,7.12E-04,1.13E-03
14,6.63E-05,1.13E-04,-3.09E-06,-3.82E-05,4.71E-04,1.11E-03
15,3.59E-05,9.23E-05,-1.35E-06,2.87E-06,3.03E-04,1.14E-03
16,2.68E-05,6.45E-05,1.15E-06,-2.03E-05,1.91E-04,1.12E-03
17,1.18E-04,1.66E-04,-7.14E-06,1.51E-05,6.62E-04,1.01E-03
18,8.68E-05,1.31E-04,-3.46E-06,-4.05E-05,4.54E-04,1.02E-03
19,5.23E-05,1.11E-04,1.25E-07,-4.20E-06,3.02E-04,1.04E-03
20,3.73E-05,8.05E-05,1.02E-06,-2.30E-05,1.96E-04,1.02E-03
21,1.59E-04,1.69E-04,-1.40E-05,-5.98E-06,6.02E-04,8.84E-04
22,1.16E-04,1.45E-04,-1.96E-06,-5.19E-05,4.29E-04,9.05E-04
23,7.74E-05,1.25E-04,-2.87E-07,-2.00E-05,2.93E-04,9.11E-04
24,5.48E-05,9.67E-05,2.22E-06,-3.13E-05,1.92E-04,8.94E-04
25,2.03E-04,1.65E-04,-1.49E-05,-3.69E-05,5.72E-04,7.68E-04
26,1.53E-04,1.51E-04,-3.40E-06,-4.88E-05,4.46E-04,7.85E-04
27,1.09E-04,1.40E-04,6.60E-07,-3.05E-05,3.11E-04,7.73E-04
28,7.75E-05,1.11E-04,1.57E-06,-3.52E-05,2.06E-04,7.36E-04
29,1.56E-04,1.10E-04,-1.19E-06,-8.68E-05,1.64E-04,5.06E-04
30,2.15E-04,1.32E-04,-1.16E-05,-1.11E-04,2.59E-04,5.48E-04
31,2.80E-04,1.45E-04,-2.58E-05,-1.45E-04,3.72E-04,5.85E-04
32,3.54E-04,1.33E-04,-4.72E-05,-2.02E-04,4.94E-04,5.97E-04
33,5.01E-05,2.96E-05,-1.34E-05,-2.97E-05,1.65E-03,9.42E-04
34,1.46E-04,8.36E-05,-3.75E-05,-8.57E-05,1.56E-03,9.16E-04
35,2.29E-04,1.16E-04,-5.28E-05,-1.33E-04,1.41E-03,8.72E-04
36,2.90E-04,1.36E-04,-5.85E-05,-1.68E-04,1.20E-03,8.25E-04
37,3.33E-04,1.36E-04,-5.68E-05,-1.92E-04,9.95E-04,7.65E-04
38,3.63E-04,1.31E-04,-5.12E-05,-2.10E-04,8.12E-04,7.11E-04
39,3.86E-04,1.27E-04,-5.93E-05,-2.34E-04,6.53E-04,6.42E-04
40,1.02E-04,7.88E-05,1.01E-06,-7.24E-05,9.32E-05,4.63E-04
41,5.09E-05,4.13E-05,2.37E-06,-6.34E-05,4.13E-05,4.36E-04
42,5.84E-07,7.90E-07,-4.29E-07,-6.08E-05,2.04E-07,4.25E-04
43,-5.03E-05,-4.08E-05,-1.04E-06,-6.32E-05,-4.15E-05,4.33E-04
44,-1.04E-04,-7.83E-05,-2.14E-06,-7.30E-05,-9.29E-05,4.59E-04
45,-1.60E-04,-1.10E-04,3.38E-06,-8.81E-05,-1.63E-04,4.94E-04
46,-2.20E-04,-1.32E-04,1.07E-05,-1.15E-04,-2.52E-04,5.36E-04
47,-2.86E-04,-1.41E-04,2.79E-05,-1.48E-04,-3.60E-04,5.65E-04
48,-3.65E-04,-1.29E-04,5.13E-05,-2.19E-04,-4.62E-04,5.76E-04
