4721,-2.23E-04,2.06E-02,-1.34E-03,-1.87E-04,-4.63E-03,-1.18E-02
4722,-6.35E-04,2.42E-02,-1.78E-03,-1.21E-04,-5.01E-03,-9.37E-03
4723,-9.07E-04,2.79E-02,-2.20E-03,1.69E-04,-5.24E-03,-7.93E-03
4724,-1.05E-03,3.16E-02,-2.35E-03,5.36E-04,-5.03E-03,-5.28E-03
4725,-1.72E-03,3.08E-02,-9.20E-04,-2.93E-04,-1.16E-02,-4.93E-03
4726,-1.65E-03,3.02E-02,-6.83E-04,-2.04E-06,-1.37E-02,-1.76E-03
4727,-1.15E-03,2.62E-02,-2.28E-04,-5.79E-04,-1.19E-02,-5.63E-03
4728,-7.90E-04,2.53E-02,-4.38E-06,-8.88E-05,-1.43E-02,-1.71E-03
4729,-3.76E-04,2.20E-02,4.54E-06,-7.21E-04,-1.12E-02,-6.64E-03
4730,2.77E-04,2.02E-02,7.57E-04,-1.59E-04,-1.32E-02,-2.50E-03
4731,4.89E-04,1.70E-02,8.35E-04,-7.39E-04,-9.62E-03,-7.23E-03
4732,1.26E-03,1.59E-02,1.35E-03,-1.12E-04,-1.10E-02,-1.71E-03
4733,2.13E-03,1.29E-02,1.42E-03,-1.30E-04,-7.37E-03,-1.22E-03
4734,1.33E-03,1.10E-02,2.17E-03,-1.63E-04,-3.93E-03,-5.86E-04
4735,1.58E-03,1.32E-02,1.27E-03,-4.96E-04,-6.61E-03,-4.43E-03
4736,1.17E-03,1.10E-02,1.90E-03,-3.25E-04,-3.48E-03,-1.24E-03
4737,9.30E-04,1.09E-02,1.51E-03,-4.45E-04,-2.71E-03,-1.84E-03
4738,5.63E-04,1.08E-02,1.06E-03,-5.08E-04,-1.69E-03,-2.03E-03
4739,2.77E-04,1.04E-02,4.12E-04,-3.79E-04,-6.79E-04,-2.54E-03
4740,1.24E-04,9.64E-03,1.27E-05,-2.74E-04,-1.49E-04,-2.19E-03
4741,9.28E-04,1.30E-02,9.83E-04,-6.87E-04,-4.61E-03,-6.65E-03
4742,5.61E-04,1.21E-02,3.63E-04,-5.37E-04,-2.18E-03,-8.16E-03
4743,3.57E-04,1.06E-02,2.59E-04,-3.15E-04,-7.90E-04,-8.28E-03
4744,2.53E-04,9.32E-03,4.28E-05,-1.83E-04,-1.56E-05,-7.30E-03
4745,1.93E-04,9.18E-03,2.49E-05,2.95E-05,6.16E-05,-1.52E-02
4746,9.18E-05,1.21E-02,-5.65E-04,-4.59E-05,-4.11E-04,-1.65E-02
4747,-3.22E-05,1.47E-02,-9.94E-04,-7.25E-05,-1.23E-03,-1.62E-02
