1,-2.74E-05,-8.86E-09,1.59E-03,4.95E-04,-3.74E-06,-5.69E-05
2,-3.08E-05,-3.25E-05,1.75E-03,3.94E-04,-4.46E-06,-5.80E-05
3,-6.59E-05,-3.30E-05,1.89E-03,3.55E-04,-6.51E-06,-4.88E-05
4,-7.62E-05,-4.78E-05,2.00E-03,2.46E-04,-5.20E-06,-4.10E-05
5,-1.94E-05,1.95E-06,1.59E-03,4.47E-04,-5.91E-06,-1.72E-04
6,-2.87E-05,-2.59E-05,1.75E-03,3.73E-04,4.93E-09,-1.58E-04
7,-6.06E-05,-3.12E-05,1.89E-03,3.37E-04,-4.59E-06,-1.42E-04
8,-7.23E-05,-4.44E-05,2.00E-03,2.39E-04,-1.82E-06,-1.06E-04
9,-5.45E-06,1.13E-05,1.59E-03,3.55E-04,-1.58E-05,-2.82E-04
10,-2.35E-05,-1.66E-05,1.75E-03,3.30E-04,-9.40E-06,-2.71E-04
11,-4.95E-05,-2.45E-05,1.89E-03,3.01E-04,-1.91E-05,-2.40E-04
12,-6.33E-05,-3.84E-05,2.01E-03,2.26E-04,-1.42E-05,-1.96E-04
13,6.85E-06,1.80E-05,1.61E-03,2.30E-04,-1.31E-05,-3.87E-04
14,-1.77E-05,1.16E-06,1.76E-03,2.57E-04,2.48E-07,-3.58E-04
15,-3.78E-05,-1.43E-05,1.89E-03,2.44E-04,-1.02E-05,-3.28E-04
16,-5.23E-05,-2.78E-05,2.01E-03,1.99E-04,-5.95E-06,-2.71E-04
17,1.51E-05,4.25E-05,1.64E-03,7.38E-05,-2.41E-05,-4.68E-04
18,-8.77E-06,2.30E-05,1.76E-03,1.59E-04,-1.46E-05,-4.47E-04
19,-2.10E-05,3.99E-06,1.89E-03,1.69E-04,-3.12E-05,-4.47E-04
20,-3.42E-05,-1.57E-05,2.02E-03,1.56E-04,-2.71E-05,-3.82E-04
21,8.48E-06,6.41E-05,1.66E-03,-1.06E-04,3.81E-06,-4.65E-04
22,-9.54E-06,6.55E-05,1.74E-03,2.42E-05,1.74E-05,-5.17E-04
23,-1.48E-05,2.71E-05,1.89E-03,5.49E-05,5.04E-06,-5.11E-04
24,-2.31E-05,1.33E-05,2.02E-03,7.18E-05,-9.37E-07,-4.55E-04
25,-2.29E-06,1.62E-04,1.59E-03,-2.77E-04,-9.31E-06,-5.10E-04
26,-3.15E-06,8.64E-05,1.73E-03,-1.64E-04,-3.29E-05,-6.12E-04
27,3.47E-06,6.25E-05,1.85E-03,-1.21E-04,-5.04E-05,-6.60E-04
28,5.23E-06,3.49E-05,2.02E-03,-7.98E-05,-5.52E-05,-6.20E-04
29,-5.89E-05,2.29E-04,1.96E-03,-6.07E-04,8.85E-05,-3.91E-04
30,-8.80E-05,2.40E-04,1.80E-03,-6.20E-04,1.27E-04,-4.08E-04
31,-1.08E-04,2.58E-04,1.64E-03,-5.63E-04,1.55E-04,-3.57E-04
32,-1.19E-04,2.21E-04,1.62E-03,-4.81E-04,1.83E-04,-2.88E-04
33,1.69E-04,-6.62E-05,1.41E-03,3.77E-04,4.26E-06,-4.99E-05
34,1.51E-04,-3.62E-05,1.41E-03,3.18E-04,1.59E-05,-1.49E-04
35,1.20E-04,9.26E-06,1.42E-03,2.10E-04,3.13E-05,-2.46E-04
36,7.73E-05,7.53E-05,1.44E-03,7.76E-05,5.06E-05,-3.31E-04
37,2.88E-05,1.32E-04,1.47E-03,-8.03E-05,7.68E-05,-4.19E-04
38,-2.17E-05,2.08E-04,1.54E-03,-2.39E-04,9.62E-05,-4.69E-04
39,-7.86E-05,2.38E-04,1.64E-03,-3.88E-04,1.29E-04,-4.01E-04
40,-2.35E-05,1.97E-04,2.14E-03,-5.06E-04,4.85E-05,-3.12E-04
41,8.82E-06,1.74E-04,2.28E-03,-2.93E-04,1.15E-05,-1.73E-04
42,2.20E-05,1.62E-04,2.34E-03,-1.18E-06,-3.97E-06,-1.35E-06
43,9.01E-06,1.74E-04,2.28E-03,2.98E-04,1.11E-05,1.76E-04
44,-2.47E-05,2.03E-04,2.14E-03,5.25E-04,4.87E-05,3.06E-04
45,-6.43E-05,2.32E-04,1.96E-03,6.44E-04,9.54E-05,3.82E-04
46,-9.78E-05,2.57E-04,1.79E-03,6.56E-04,1.40E-04,3.86E-04
47,-1.19E-04,2.61E-04,1.69E-03,6.30E-04,1.78E-04,3.44E-04
48,-1.34E-04,3.21E-04,1.64E-03,5.83E-04,1.92E-04,3.70E-04
49,5.88E-06,2.41E-05,2.16E-03,-5.07E-05,-4.84E-05,-4.93E-04
50,-2.49E-05,-4.97E-06,2.14E-03,5.11E-05,-1.40E-05,-3.29E-04
51,-4.27E-05,-2.83E-05,2.12E-03,1.10E-04,-2.84E-05,-2.74E-04
52,-6.23E-05,-3.82E-05,2.10E-03,1.31E-04,-1.28E-05,-1.79E-04
53,-7.54E-05,-4.58E-05,2.09E-03,1.45E-04,-1.63E-05,-1.25E-04
54,-8.56E-05,-4.90E-05,2.08E-03,1.51E-04,-5.11E-06,-6.71E-05
55,-9.04E-05,-5.08E-05,2.07E-03,1.54E-04,-5.16E-06,-2.35E-05
56,4.03E-06,1.41E-05,2.26E-03,-1.90E-05,-3.93E-05,-2.71E-04
57,-2.67E-05,-1.18E-05,2.21E-03,2.79E-05,-2.22E-05,-1.59E-04
58,-4.84E-05,-3.52E-05,2.18E-03,5.21E-05,-2.26E-05,-1.20E-04
59,-6.71E-05,-4.37E-05,2.15E-03,5.27E-05,-1.32E-05,-6.82E-05
60,-7.99E-05,-5.04E-05,2.13E-03,4.98E-05,-1.12E-05,-4.37E-05
61,-8.87E-05,-5.40E-05,2.11E-03,4.55E-05,-4.93E-06,-1.78E-05
62,-9.29E-05,-5.59E-05,2.10E-03,4.24E-05,-2.74E-06,-8.88E-06
63,3.65E-06,1.31E-05,2.30E-03,9.04E-06,-3.40E-05,1.71E-05
64,-2.54E-05,-1.48E-05,2.24E-03,-4.22E-07,-2.71E-05,3.92E-05
65,-4.85E-05,-3.62E-05,2.19E-03,-1.36E-05,-2.30E-05,4.90E-05
66,-6.68E-05,-4.36E-05,2.15E-03,-2.91E-05,-1.72E-05,5.25E-05
67,-8.03E-05,-4.99E-05,2.13E-03,-4.31E-05,-1.28E-05,4.42E-05
68,-8.94E-05,-5.21E-05,2.11E-03,-5.33E-05,-7.32E-06,2.89E-05
69,-9.40E-05,-5.37E-05,2.10E-03,-5.94E-05,-2.74E-06,1.10E-05
70,3.55E-06,2.01E-05,2.25E-03,4.15E-05,-3.76E-05,3.03E-04
71,-2.45E-05,-8.81E-06,2.20E-03,-2.39E-05,-2.21E-05,2.32E-04
72,-4.50E-05,-2.97E-05,2.15E-03,-7.44E-05,-2.21E-05,2.16E-04
73,-6.23E-05,-3.90E-05,2.11E-03,-1.06E-04,-1.36E-05,1.65E-04
74,-7.45E-05,-4.58E-05,2.09E-03,-1.32E-04,-1.15E-05,1.27E-04
75,-8.29E-05,-4.98E-05,2.07E-03,-1.49E-04,-5.41E-06,7.47E-05
76,-8.69E-05,-5.18E-05,2.06E-03,-1.59E-04,-2.78E-06,2.60E-05
77,4.57E-06,3.13E-05,2.14E-03,8.37E-05,-4.60E-05,5.23E-04
78,-2.16E-05,4.24E-06,2.10E-03,-3.70E-05,-1.36E-05,3.93E-04
79,-3.66E-05,-1.97E-05,2.07E-03,-1.19E-04,-2.74E-05,3.47E-04
80,-5.37E-05,-2.95E-05,2.04E-03,-1.70E-04,-1.30E-05,2.60E-04
81,-6.53E-05,-3.81E-05,2.02E-03,-2.11E-04,-1.57E-05,1.94E-04
82,-7.45E-05,-4.18E-05,2.00E-03,-2.37E-04,-5.21E-06,1.12E-04
83,-7.87E-05,-4.39E-05,2.00E-03,-2.52E-04,-4.65E-06,4.04E-05
84,2.01E-06,5.22E-05,1.99E-03,1.27E-04,-5.03E-05,6.41E-04
85,-1.88E-05,2.35E-05,1.98E-03,-3.80E-05,7.87E-07,4.92E-04
86,-2.72E-05,-2.78E-06,1.96E-03,-1.46E-04,-2.63E-05,4.33E-04
87,-4.23E-05,-1.87E-05,1.94E-03,-2.17E-04,-6.12E-06,3.24E-04
88,-5.13E-05,-2.85E-05,1.92E-03,-2.70E-04,-1.47E-05,2.42E-04
89,-5.93E-05,-3.54E-05,1.91E-03,-3.03E-04,-2.18E-06,1.40E-04
90,-6.25E-05,-3.86E-05,1.90E-03,-3.20E-04,-5.61E-06,4.86E-05
91,-1.87E-06,7.93E-05,1.84E-03,1.89E-04,-4.31E-05,6.53E-04
92,-1.22E-05,4.60E-05,1.84E-03,-5.04E-06,5.19E-06,5.31E-04
93,-1.49E-05,1.08E-05,1.84E-03,-1.43E-04,-2.85E-05,4.70E-04
94,-2.78E-05,-4.95E-06,1.82E-03,-2.40E-04,-8.31E-06,3.64E-04
95,-3.68E-05,-1.69E-05,1.81E-03,-3.16E-04,-1.72E-05,2.70E-04
96,-4.57E-05,-2.27E-05,1.80E-03,-3.67E-04,-3.11E-06,1.59E-04
97,-4.94E-05,-2.57E-05,1.79E-03,-3.95E-04,-5.68E-06,5.55E-05
