********************************************************************************
Field Output Report, written Sun Apr 23 09:21:26 2023

Source 1
---------

   ODB: E:/Project/13_shear.odb
   Step: Loading_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Centroidal values from source 1

Output sorted by column "Element Label".

Field Output reported at element centroid for region: PART-1-1.Region_2

         Element     E.Max. Prin  E.Max. Prin(a)     E.Mid. Prin     E.Min. Prin           E.E11           E.E22           E.E33           E.E12           E.E13           E.E23
           Label          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            4721     1.16981E-03    -4.27382E-03     52.8218E-06    -4.27382E-03    -3.15948E-03     24.8128E-06     83.4769E-06    -2.05638E-03     3.88118E-03     38.6037E-06
            4722     1.22345E-03    -3.94453E-03    -3.64137E-06    -3.94453E-03    -2.86866E-03     15.5872E-06     128.352E-06    -2.05958E-03     3.65609E-03    -107.920E-06
            4723     1.19391E-03    -3.52039E-03    -37.9108E-06    -3.52039E-03    -2.51448E-03     6.38889E-06     143.698E-06    -1.90997E-03     3.35749E-03    -180.965E-06
            4724     1.15894E-03    -3.02098E-03    -83.0137E-06    -3.02098E-03    -2.08750E-03    -7.45710E-06     149.907E-06    -1.65901E-03     3.06095E-03    -265.590E-06
            4725     1.31469E-03    -2.42177E-03    -312.185E-06    -2.42177E-03    -1.27946E-03    -253.712E-06     113.917E-06    -584.614E-06     3.38541E-03    -387.509E-06
            4726     1.73393E-03    -2.83196E-03    -248.411E-06    -2.83196E-03    -1.20518E-03    -191.748E-06     50.4944E-06    -261.527E-06     4.32423E-03    -652.304E-06
            4727     1.23850E-03    -2.63999E-03    -311.415E-06    -2.63999E-03    -1.55927E-03    -272.207E-06     118.574E-06    -698.123E-06     3.40570E-03    -275.086E-06
            4728     1.61976E-03    -2.97942E-03    -273.468E-06    -2.97942E-03    -1.47836E-03    -214.648E-06     59.8808E-06    -372.983E-06     4.27183E-03    -540.870E-06
            4729     1.20809E-03    -2.90274E-03    -289.087E-06    -2.90274E-03    -1.74377E-03    -281.990E-06     42.0192E-06    -764.004E-06     3.61934E-03    -102.886E-06
            4730     1.57567E-03    -3.19528E-03    -238.521E-06    -3.19528E-03    -1.66748E-03    -192.067E-06     1.41544E-06    -365.236E-06     4.41952E-03    -445.616E-06
            4731     976.641E-06    -3.06014E-03    -209.392E-06    -3.06014E-03    -2.10165E-03    -225.326E-06     34.0800E-06    -684.953E-06     3.36386E-03     42.9307E-06
            4732     1.32168E-03    -3.32242E-03    -231.590E-06    -3.32242E-03    -2.08976E-03    -167.302E-06     24.7274E-06    -473.227E-06     4.05717E-03    -449.400E-06
            4733     1.15842E-03    -3.67579E-03    -127.372E-06    -3.67579E-03    -2.40802E-03    -78.3674E-06    -158.353E-06    -147.244E-06     4.22085E-03    -492.240E-06
            4734     797.305E-06    -4.90833E-03    -36.9087E-06    -4.90833E-03    -4.52416E-03     1.71182E-06     374.515E-06     1.73605E-06     2.84731E-03    -365.701E-06
            4735     775.575E-06    -3.39718E-03    -142.359E-06    -3.39718E-03    -2.44104E-03    -167.094E-06    -155.833E-06    -529.482E-06     3.46005E-03     226.261E-06
            4736     961.480E-06    -4.83346E-03    -95.9303E-06    -4.83346E-03    -4.52416E-03    -93.0197E-06     649.269E-06    -170.029E-06     2.59412E-03     192.787E-06
            4737     969.778E-06    -5.10057E-03    -52.7266E-06    -5.10057E-03    -4.72467E-03    -59.5312E-06     600.687E-06    -364.215E-06     2.89646E-03     148.894E-06
            4738     986.865E-06    -5.40573E-03    -41.2844E-06    -5.40573E-03    -5.07984E-03    -36.5217E-06     656.211E-06    -437.369E-06     2.75601E-03     367.117E-06
            4739     941.716E-06    -5.77474E-03    -4.13649E-06    -5.77474E-03    -5.46294E-03     1.24867E-06     624.530E-06    -437.785E-06     2.77298E-03     346.913E-06
            4740     924.611E-06    -6.09674E-03     434.228E-09    -6.09674E-03    -5.81715E-03     15.9078E-06     629.555E-06    -367.496E-06     2.70323E-03     368.701E-06
            4741     703.691E-06    -3.57336E-03    -63.9245E-06    -3.57336E-03    -2.65589E-03    -121.373E-06    -156.327E-06    -1.01683E-03     3.35483E-03     248.230E-06
            4742     624.815E-06    -4.07802E-03     36.3242E-06    -4.07802E-03    -3.13785E-03    -39.3146E-06    -239.719E-06    -1.16023E-03     3.57231E-03     355.214E-06
            4743     593.520E-06    -4.51340E-03     74.0376E-06    -4.51340E-03    -3.61675E-03     14.9834E-06    -244.072E-06    -1.09748E-03     3.72433E-03     317.068E-06
            4744     538.805E-06    -4.92574E-03     113.151E-06    -4.92574E-03    -4.06159E-03     67.2848E-06    -279.482E-06    -940.003E-06     3.87169E-03     316.566E-06
            4745     1.42144E-03    -6.35309E-03     129.717E-06    -6.35309E-03    -5.04950E-03     144.809E-06     102.750E-06    -1.47273E-03     5.61863E-03    -48.0453E-06
            4746     1.38364E-03    -5.88138E-03     100.100E-06    -5.88138E-03    -4.61209E-03     101.603E-06     112.849E-06    -1.73330E-03     5.23801E-03    -8.76130E-06
            4747     1.33669E-03    -5.37147E-03     67.8785E-06    -5.37147E-03    -4.15689E-03     72.3620E-06     117.623E-06    -1.79039E-03     4.84603E-03    -30.4955E-06
            4748     1.27212E-03    -4.78809E-03     25.8132E-06    -4.78809E-03    -3.61919E-03    -13.2179E-06     142.243E-06    -1.80537E-03     4.42595E-03     58.0216E-06
            4749     1.78246E-03    -2.60724E-03    -217.968E-06    -2.60724E-03    -935.965E-06    -158.080E-06     51.3024E-06    -202.242E-06     4.19270E-03    -786.008E-06
            4750     1.32326E-03    -2.13740E-03    -271.453E-06    -2.13740E-03    -995.882E-06    -199.630E-06     109.924E-06    -433.518E-06     3.20237E-03    -505.836E-06
            4751     1.08976E-03    -2.44502E-03    -123.619E-06    -2.44502E-03    -1.58372E-03    -26.7825E-06     131.612E-06    -1.28837E-03     2.74680E-03    -323.721E-06
            4752     1.90703E-03    -2.41081E-03    -145.833E-06    -2.41081E-03    -582.985E-06    -102.167E-06     35.5383E-06    -113.032E-06     4.17336E-03    -898.443E-06
            4753     1.39185E-03    -1.87716E-03    -195.976E-06    -1.87716E-03    -624.085E-06    -132.210E-06     75.0087E-06    -277.342E-06     3.12064E-03    -598.545E-06
            4754     1.05006E-03    -1.84685E-03    -133.155E-06    -1.84685E-03    -992.186E-06    -25.8374E-06     88.0802E-06    -821.034E-06     2.50176E-03    -379.195E-06
            4755     2.03050E-03    -2.20796E-03    -54.1729E-06    -2.20796E-03    -206.736E-06    -36.3777E-06     11.4797E-06    -40.1099E-06     4.12008E-03    -967.936E-06
            4756     1.47883E-03    -1.64488E-03    -68.7494E-06    -1.64488E-03    -217.276E-06    -43.2687E-06     25.7480E-06    -87.9015E-06     3.04312E-03    -653.261E-06
            4757     1.09533E-03    -1.34879E-03    -68.0483E-06    -1.34879E-03    -339.633E-06    -13.8881E-06     32.0194E-06    -281.266E-06     2.35988E-03    -407.327E-06
            4758     900.788E-06    -6.15099E-03     11.9308E-06    -6.15099E-03    -5.86543E-03     24.1980E-06     602.967E-06     360.290E-06     2.74099E-03    -338.561E-06
            4759     549.533E-06    -5.02199E-03     119.317E-06    -5.02199E-03    -4.15448E-03     78.5362E-06    -277.198E-06     905.870E-06     3.93444E-03    -295.719E-06
