********************************************************************************
Field Output Report, written Sun Apr 16 17:56:12 2023

Source 1
---------

   ODB: C:/Temp/13_shear.odb
   Step: Loading_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Centroidal values from source 1

Output sorted by column "Element Label".

Field Output reported at element centroid for region: PART-1-1.Region_2

         Element         S.Mises     S.Max. Prin  S.Max. Prin(a)     S.Mid. Prin     S.Min. Prin        S.Tresca      S.Pressure     S.Third Inv           S.S11           S.S22           S.S33           S.S12           S.S13           S.S23
           Label          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
            4721    2.20686E+005    8.30936E+004   -1.69093E+005   -1.13220E+004   -1.69093E+005    2.52187E+005    3.24406E+004   -1.65111E+005   -1.09792E+004    7.64759E+004   -1.62818E+005   -2.37662E+004    3.14938E+004   -4.06004E+003
            4722    1.64541E+005    1.03016E+005    1.03016E+005    4.40939E+003   -8.69329E+004    1.89949E+005   -6.83097E+003    6.65567E+004    6.85845E+003    9.56358E+004   -8.20014E+004   -2.45844E+004    2.13970E+004   -8.57951E+003
            4723    1.20546E+005    8.67374E+004    8.67374E+004    8.50516E+002   -5.10689E+004    1.37806E+005   -1.21730E+004    8.96611E+004    1.66848E+003    8.08563E+004   -4.60058E+004   -2.21809E+004    1.56612E+004    5.22430E+002
            4724    7.76742E+004    6.54858E+004    6.54858E+004    7.26863E+003   -2.27104E+004    8.81963E+004   -1.66813E+004    6.25132E+004    8.23181E+003    6.01567E+004   -1.83445E+004   -1.73343E+004    9.33837E+003    5.40884E+003
            4725    6.02412E+004    2.47807E+004   -4.28321E+004    5.13028E+003   -4.28321E+004    6.76128E+004    4.30705E+003   -5.22651E+004    6.81594E+003    2.22355E+004   -4.19726E+004   -6.73439E+003    6.27847E+003    1.19876E+003
            4726    7.30101E+004    1.27011E+004   -6.25129E+004    8.07323E+003   -6.25129E+004    7.52140E+004    1.39128E+004   -7.26790E+004    8.35574E+003    1.08680E+004   -6.09623E+004   -1.78974E+003    1.00470E+004   -3.29651E+003
            4727    9.21286E+004    3.86564E+004   -6.74718E+004   -8.06000E+003   -6.74718E+004    1.06128E+005    1.22918E+004   -5.43572E+004   -6.25188E+003    3.17910E+004   -6.24146E+004   -1.08111E+004    1.30129E+004   -1.72331E+004
            4728    8.31339E+004    3.17777E+003   -8.55369E+004   -9.42221E+003   -8.55369E+004    8.87146E+004    3.05938E+004   -8.09438E+004   -1.21567E+004   -2.47432E+002   -7.93772E+004   -3.11558E+003    2.00499E+004   -8.46873E+003
